CUSTOMER,PRODUCT,TRANSACTION TYPE,YEAR,GROUP TYPE,PROSPECT TYPE,STRATEGIC INITIATIVE,SALES TYPE,PROJECT MANAGER,HANGAR,LINE,UNIT,AMS,AREA,COUNTRY,REGION,AC/ENG/APU/COMP,AC-REG,MAINTENANCE EVENT,MARKET SHARE,SALES PLAN,SALES UPDATED,REMARKS,SO NUMBER,START DATE,TAT,END DATE,SALES LEVEL,STATUS,CANCEL,REASON
Gainjet,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,B737CL,,C-Check,,250000,,,,2023-10-01,19,2023-10-17,3,Open,,
Korean Air,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,B737NG,,C-Check,,250000,,,,2023-02-01,19,2023-02-17,3,Open,,
Korean Air,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,B737NG,,C-Check,,250000,,,,2023-04-01,19,2023-04-17,3,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-01-01,31,2023-01-31,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-02-01,28,2023-02-28,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-03-01,31,2023-03-31,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-04-01,30,2023-04-30,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-05-01,31,2023-05-31,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-06-01,30,2023-06-30,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-07-01,31,2023-07-31,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-08-01,31,2023-08-31,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-09-01,30,2023-09-30,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-10-01,31,2023-10-31,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-11-01,30,2023-11-30,2,Open,,
All Nippon Airways,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29700,,,,2023-12-01,31,2023-12-31,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-01-01,31,2023-01-31,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-02-01,28,2023-02-28,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-03-01,31,2023-03-31,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-04-01,30,2023-04-30,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-05-01,31,2023-05-31,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-06-01,30,2023-06-30,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-07-01,31,2023-07-31,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-08-01,31,2023-08-31,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-09-01,30,2023-09-30,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-10-01,31,2023-10-31,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-11-01,30,2023-11-30,2,Open,,
Malaysian Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,29260,,,,2023-12-01,31,2023-12-31,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-01-01,31,2023-01-31,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-02-01,28,2023-02-28,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-03-01,31,2023-03-31,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-04-01,30,2023-04-30,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-05-01,31,2023-05-31,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-06-01,30,2023-06-30,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-07-01,31,2023-07-31,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-08-01,31,2023-08-31,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-09-01,30,2023-09-30,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-10-01,31,2023-10-31,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-11-01,30,2023-11-30,2,Open,,
Turkish Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9900,,,,2023-12-01,31,2023-12-31,2,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-01-01,31,2023-01-31,2,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-02-01,28,2023-02-28,3,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-03-01,31,2023-03-31,3,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-04-01,30,2023-04-30,3,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-05-01,31,2023-05-31,3,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-06-01,30,2023-06-30,3,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-07-01,31,2023-07-31,3,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-08-01,31,2023-08-31,3,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-09-01,30,2023-09-30,3,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-10-01,31,2023-10-31,3,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-11-01,30,2023-11-30,3,Open,,
Asiana Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6600,,,,2023-12-01,31,2023-12-31,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-01-01,31,2023-01-31,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-02-01,28,2023-02-28,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-03-01,31,2023-03-31,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-04-01,30,2023-04-30,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-05-01,31,2023-05-31,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-06-01,30,2023-06-30,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-07-01,31,2023-07-31,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-08-01,31,2023-08-31,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-09-01,30,2023-09-30,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-10-01,31,2023-10-31,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-11-01,30,2023-11-30,3,Open,,
Cargo Lux,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,1920,,,,2023-12-01,31,2023-12-31,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-01-01,31,2023-01-31,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-02-01,28,2023-02-28,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-03-01,31,2023-03-31,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-04-01,30,2023-04-30,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-05-01,31,2023-05-31,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-06-01,30,2023-06-30,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-07-01,31,2023-07-31,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-08-01,31,2023-08-31,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-09-01,30,2023-09-30,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-10-01,31,2023-10-31,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-11-01,30,2023-11-30,3,Open,,
China Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,17498,,,,2023-12-01,31,2023-12-31,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-01-01,31,2023-01-31,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-02-01,28,2023-02-28,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-03-01,31,2023-03-31,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-04-01,30,2023-04-30,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-05-01,31,2023-05-31,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-06-01,30,2023-06-30,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-07-01,31,2023-07-31,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-08-01,31,2023-08-31,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-09-01,30,2023-09-30,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-10-01,31,2023-10-31,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-11-01,30,2023-11-30,3,Open,,
China Eastern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,4800,,,,2023-12-01,31,2023-12-31,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-01-01,31,2023-01-31,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-02-01,28,2023-02-28,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-03-01,31,2023-03-31,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-04-01,30,2023-04-30,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-05-01,31,2023-05-31,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-06-01,30,2023-06-30,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-07-01,31,2023-07-31,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-08-01,31,2023-08-31,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-09-01,30,2023-09-30,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-10-01,31,2023-10-31,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-11-01,30,2023-11-30,3,Open,,
China Southern,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,864,,,,2023-12-01,31,2023-12-31,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-01-01,31,2023-01-31,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-02-01,28,2023-02-28,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-03-01,31,2023-03-31,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-04-01,30,2023-04-30,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-05-01,31,2023-05-31,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-06-01,30,2023-06-30,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-07-01,31,2023-07-31,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-08-01,31,2023-08-31,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-09-01,30,2023-09-30,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-10-01,31,2023-10-31,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-11-01,30,2023-11-30,3,Open,,
Ethiopian,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,3166,,,,2023-12-01,31,2023-12-31,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-01-01,31,2023-01-31,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-02-01,28,2023-02-28,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-03-01,31,2023-03-31,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-04-01,30,2023-04-30,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-05-01,31,2023-05-31,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-06-01,30,2023-06-30,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-07-01,31,2023-07-31,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-08-01,31,2023-08-31,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-09-01,30,2023-09-30,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-10-01,31,2023-10-31,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-11-01,30,2023-11-30,3,Open,,
Gainjet,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,18600,,,,2023-12-01,31,2023-12-31,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-01-01,31,2023-01-31,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-02-01,28,2023-02-28,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-03-01,31,2023-03-31,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-04-01,30,2023-04-30,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-05-01,31,2023-05-31,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-06-01,30,2023-06-30,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-07-01,31,2023-07-31,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-08-01,31,2023-08-31,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-09-01,30,2023-09-30,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-10-01,31,2023-10-31,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-11-01,30,2023-11-30,3,Open,,
Japan Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,9600,,,,2023-12-01,31,2023-12-31,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-01-01,31,2023-01-31,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-02-01,28,2023-02-28,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-03-01,31,2023-03-31,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-04-01,30,2023-04-30,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-05-01,31,2023-05-31,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-06-01,30,2023-06-30,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-07-01,31,2023-07-31,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-08-01,31,2023-08-31,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-09-01,30,2023-09-30,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-10-01,31,2023-10-31,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-11-01,30,2023-11-30,3,Open,,
KLM Royal Dutch,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,15600,,,,2023-12-01,31,2023-12-31,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-01-01,31,2023-01-31,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-02-01,28,2023-02-28,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-03-01,31,2023-03-31,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-04-01,30,2023-04-30,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-05-01,31,2023-05-31,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-06-01,30,2023-06-30,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-07-01,31,2023-07-31,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-08-01,31,2023-08-31,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-09-01,30,2023-09-30,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-10-01,31,2023-10-31,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-11-01,30,2023-11-30,3,Open,,
Korean Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,12720,,,,2023-12-01,31,2023-12-31,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-01-01,31,2023-01-31,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-02-01,28,2023-02-28,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-03-01,31,2023-03-31,3,Open,,
