CUSTOMER,PRODUCT,TRANSACTION TYPE,YEAR,GROUP TYPE,PROSPECT TYPE,STRATEGIC INITIATIVE,SALES TYPE,PROJECT MANAGER,HANGAR,LINE,UNIT,AMS,AREA,COUNTRY,REGION,AC/ENG/APU/COMP,AC-REG,MAINTENANCE EVENT,MARKET SHARE,SALES PLAN,Sales Updated,REMARKS,SO NUMBER,START DATE,TAT,END DATE,SALES LEVEL,STATUS,CANCEL,REASON
Fly Nas,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,RM,III,,,A320,VP-CXR,C7 check,0, -   ,200000,Waiting for slot avlblty and COGS from TJ,,22/08/2022,20,9/11/2022,4,Cancelled,Capacity Capability Issue,No confirmation for slot nor COGS came from TJP
Fly Baghdad,Others,TMB,2022,NGA,ORGANIC,,Additional,,,,,RM,III,,,Engine,YI-BAF,NDT performance,0, -   ,12000,,,31/08/2022,3,9/3/2022,1,Closed - In,,
Air Asia,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,AR,II,,,A320,PK-AAX,OMV,0, -   ,14166,,,4/12/2022,3,15/04/2022,1,Closed - In,,
Air Incheon,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,B737-800,TBD,Pickle Fork Fitting Repair,0, -   ,200000,Waiting workpackage,,7/5/2022,36,8/10/2022,4,Cancelled,Internal Customer Issue,Crack tidak di temukan setelah dilakukan inspeksi ulang
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B,729931,LEASE FEE,0, -   ,87219,,,1/1/2022,30,31/01/2022,1,Closed - In,,
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,Various,Various,Exchange/Purchase/Repair,0, -   ,260713,,,1/1/2022,30,31/01/2022,1,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,A320,PK-GQS,C02 Check,0, -   ,75741,,,1/11/2022,18,29/01/2022,1,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,A320,PK-GLN,C04 Check,0, -   ,79949,,,15/01/2022,15,30/01/2022,1,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,A320,PK-GLL,C04 Check,0, -   ,50000,,,28/01/2022,45,14/03/2022,1,Closed - In,,
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,Various,Various,Exchange/Purchase/Repair,0, -   ,305808,,,2/1/2022,27,28/02/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,2/1/2022,27,28/02/2022,1,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,A320,PK-GLO,C04 Check,0, -   ,50000,,,2/3/2022,21,24/02/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,3/1/2022,30,31/03/2022,1,Closed - In,,
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,Various,Various,Exchange/Purchase/Repair,0, -   ,210956,,,3/1/2022,30,31/03/2022,1,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,A320,PK-GLN,Seat Reconfig (Cargo to Pax),0, -   ,79949,,,21/03/2022,10,31/03/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,4/1/2022,29,30/04/2022,1,Closed - In,,
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,Various,Various,Exchange/Purchase/Repair,0, -   ,133530,,,4/1/2022,29,30/04/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B,645373,Minimum,0, -   ,50000,,,4/6/2022,30,5/6/2022,1,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,A320,PK-GQT,C02 Check,0, -   ,10000,,,4/8/2022,13,21/04/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,GTCP85-129H,P-35337C,Medium Repair,0, -   ,50000,,,28/04/2022,30,28/05/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,5/1/2022,30,31/05/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,6/1/2022,29,30/06/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,7/1/2022,30,31/07/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,8/1/2022,30,31/08/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,9/1/2022,29,30/09/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,10/1/2022,30,31/10/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,11/1/2022,29,30/11/2022,1,Closed - In,,
Citilink Indonesia,Engine & APU,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,CFM56-5B4/3,729931,Lease Fee,0, -   ,87219,,,12/1/2022,30,31/12/2022,1,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,A320,PK-GLK,C04 CHECK,0, -   ,50000,CA NOT SUBMITTED YET,,31/03/2022,60,30/05/2022,1,Closed - In,,
Blackstone Airlines,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,B737-300F,PK-MBA,C Ceck,0, -   ,395000,,,10/1/2022,45,15/11/2022,3,Cancelled,Pricing Issue,"Customer informed price too high, expected price 50% from quotation. schedule move to October, and no slot up to Dec 2022."
Tri-MG Intra Asia,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,B737-300F,PK-MGI,C Check,0, -   ,100000,Sudah remind secara langsung maupun per WA ke COO dan Mgr Maintenance.,,14/08/2022,10,24/08/2022,3,Cancelled,Internal Customer Issue,"Customer dont follow up/no response 
Slot not avail on August 2022"
"Fly Oya, Libya",Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,AK,III,,,A330,Reg: 5A-OSA,C-Check,0, -   ,300000,Reg: 5A-OSA,,22/06/2022,30,22/07/2022,4,Cancelled,Internal Customer Issue,Internal issue
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,Additional,,,,,AP,KAM,,,VARIOUS,VARIOUS,EXCHANGE/PURCHASE/REPAIR,0, -   ,265322,ALL CA SIGNED,,5/1/2022,30,31/05/2022,1,Closed - In,,
CFM International,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,JT,III,,,CFM56-7B,ESN 804214,Performance restoration,0, -   ,2000000,"Continuation of the project inducted on 2019. Multi-party agreement draft in finalisation among CFM, GMF, Avation, and AVAP.",,20/06/2022,30,20/07/2022,1,Cancelled,Reschedule,Instructed to cancel.
My Jet Xpress,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,CFM56-3C1,ESN 725404,BSI and Re Certification,0, -   ,5860,,,6/3/2022,1,6/4/2022,1,Closed - In,,
Airmark / My Indo / My Jet Xpress,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,CFM56-3C1,ESN 857150,Performance Restoration (core and LPT),0, -   ,250000,Based on BSI result and CFMI recommendation LPT Blade Stage 2 must replace. Workscope change to performance restoration. Price increase significantly. TV have to explain to Airmark to get the customer decision go or no go.,,14/11/2022,90,2/12/2022,2,Open,,
Cebu Pacific,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,A330,RP-C3345,1C+2C+W&B+Ldg Ovh (Lease Retun),0, -   ,1066000,Contract Amendment,,7/5/2022,84,27/09/2022,1,Closed - In,,
Indonesia AirAsia,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,CFM56-5,ESN699328,Top Case Repair,0, -   ,48500,Proposal approved by IAA,,17/06/2022,13,30/06/2022,1,Closed - In,,
Indonesia AirAsia,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,APU GTCP131-9A,APU S/N P-4286,APU Repair,0, -   ,44600,Proposal Sent,,20/06/2022,21,7/11/2022,3,Cancelled,Missed Plan,Cancelled by system - AMS not Updated Data per 30 Oct 2022
Indonesia AirAsia,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,APU GTCP131-9A,APU S/N P-3754,APU Repair,0, -   ,284000,Proposal sent,,27/06/2022,42,8/8/2022,3,Cancelled,Missed Plan,Cancelled by system - AMS not Updated Data per 30 Oct 2022
Pelita Air Service,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,CB,II,,,A320,PK-PWA,A-Check PK-PWA,0, -   ,4000,,,29/06/2022,1,30/06/2022,2,Cancelled,Missed Plan,Cancelled by system - AMS not Updated Data per 30 Oct 2022
Pelita Air Service,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,CB,II,,,ATR72-500,PK-PAV,2Y+4Y+12Y+1C Check,0, -   ,100000,Customer request price 50% below proposed price.,,17/10/2022,15,11/1/2022,3,Cancelled,Pricing Issue,Customer
Cikarang Listrindo,IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,DY,I,,,Steam Turbin Generator,N/A,Proposal Sand Blasting MI,0, -   ,3275,14,,27/09/2022,14,10/11/2022,4,Cancelled,Reschedule,Pekerjaan ditunda di Tahun 2023
Pembangkit Jawa Bali Services (PJBS),IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,HH,I,,,GE TM-2500,"TM001, TM002",Control System TM2500 assessment,0, -   ,14138,Unit 1 & 2,,13/06/2022,14,27/06/2022,1,Closed - In,,
AFM,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PN,I,,,MSN5358,MSN5358,Parking for 3 days G550 B8160,0, -   ,3000,,,16/06/2022,3,19/06/2022,1,Closed - In,,
Airfast Indonesia,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,Aircraft,PK-OCU,Run Up Bay Loan,0, -   ,2000,,,29/05/2022,1,30/05/2022,1,Closed - In,,
Airfast Indonesia,Component,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,Component,"B3849, BC0158, BC2205",Brake MD82 PN 2608892-1,0, -   ,45000,,,6/1/2022,30,7/1/2022,1,Closed - In,,
Iraqi Airways,Learning,TMB,2022,NGA,ORGANIC,,Additional,,,,,RM,III,,,B737NG,N/A,Type Rating B737NG B1/B2,0, -   ,70000,Probably cancel... customer prefer go to Turkish,,9/5/2022,60,11/4/2022,3,Cancelled,Pricing Issue,"Customer cancel, training done by Turkish"
Fly Baghdad,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,RM,III,,,B737-800,YI-BAV,Modification ADS-B,0, -   ,25000,,,30/09/2022,10,10/10/2022,3,Cancelled,Internal Customer Issue,Customer decided ti use othwr MRO
AFM,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PN,I,,,MSN 5358,MSN5358,Parking private jet G650,0, -   ,2000,revisi hangar in..,,20/06/2022,1,21/06/2022,1,Closed - In,,
Cebu Pacific,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,APU GTCP131-9A,P-3978,APU Repair,0, -   ,250000,Proposal under review TP,,7/11/2022,40,20/08/2022,3,Cancelled,Internal Customer Issue,Send to other MRO
Cebu Pacific,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,APU GTCP131-9A,P-4886,APU Repair,0, -   ,325000,Proposal under review TP,,18/07/2022,50,9/6/2022,3,Cancelled,Internal Customer Issue,Send to other MRO
Sulzer,IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,DY,I,,,GE Frame 9E,N/A,HGPI part Refurbishment-Removed part from frame 9 E,0, -   ,250000,Price can not meet target from Customer - for support Srilangka Region,,26/10/2022,90,24/01/2022,4,Cancelled,Pricing Issue,Price can not meet target from Customer - for support Srilangka Region
Batam Aero Technic,Component,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,COMP,SN.AA11136816,Component Repair - Static Inverter,0, -   ,31500,,,4/1/2022,15,16/04/2022,1,Closed - In,,
Pembangkit Jawa Bali Services (PJBS),IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,HH,I,,,TM 2500,"001, 002",Replace bearing and compressor washing,0, -   ,1333000,Scope penggantian semua bearing berubah menjadi partai replacement dan repair untuk engine 1 & 2 TM 2500 PLTG Jakabaring,,25/07/2022,150,22/12/2022,3,Cancelled,Capacity Capability Issue,Customer prefer choose OEM GE
My Jet Xpress,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,ENG,Engine CFM56-3B1 ESN 722398,Full Video BSI and Re Certification CAAM,0, -   ,7450,,,22/06/2022,3,25/06/2022,1,Closed - In,,
Sulzer,Component,TMB,2022,NGA,ORGANIC,,Additional,,,,,DY,I,,,Nickle Plating,N/A,Nickel Plating,0, -   ,29591,Nickel Plating Compressor Impeller - Menunggu konfirmasi detail Teknis dari Produksi dan Customer dengan end customer,,30/10/2022,14,13/11/2022,4,Cancelled,Internal Customer Issue,Customer Memutuskan untuk mengerjakan Sendiri Pekerjaan nya
Prima Layanan Niaga Suku Cadang (PLNSC),Material Trading & Logistic,TMB,2022,NGA,ORGANIC,,Additional,,,,,DY,I,,,TM2500,NA,Special Cargo Handling (GE Energy- Gas Turbine),0, -   ,207482,"Delivery 3 EA Engine - Revise Proposal Complete Export + Import, waiting feedback after negotiation session (GMF give discount 3% - actual proposal value to 3 Mio USD)",,8/12/2022,90,11/10/2022,4,Cancelled,Pricing Issue,Dimenangkan oleh Bollore dengan harga penawaran 30-40% dibawah harga GMF (GMF submit Price 37M)
Akasa Aero Mandiri,Material Trading & Logistic,TMB,2022,NGA,ORGANIC,,Additional,,,,,AM,I,,,"Trading US Part (PRSOV, Starter, EDP)",Various,Various,0, -   ,4640,"Trading US Part (PRSOV, Starter, EDP)",,22/06/2022,14,7/6/2022,1,Closed - In,,
AFM,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PN,I,,,B8160,B8160,parkir private jet G550 B8160,0, -   ,4000,,,21/06/2022,4,25/06/2022,1,Closed - In,,
AFM,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PN,I,,,VP-CGL,VP CGL,parking Global 6000 VP CGL,0, -   ,3000,parking,,27/06/2022,3,30/06/2022,1,Closed - In,,
Travira Air,Learning,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,ets,ATR 42/72-600,ATR 42/72-600 Recurrent,0, -   ,4150,,,7/4/2022,3,7/7/2022,1,Closed - In,,
PLN Keramasan,IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,YK,I,,,LM 6000,LM 6000,HSRI LM 6000,0, -   ,1200000,"Penawaran sedang di olah team TZ, kendala masih mencari reff harga material , sudah di coba dikirim ke Simebest, MFS, dan VBR ( positip ngak bisa)",,16/08/2022,60,15/10/2022,4,Cancelled,Capacity Capability Issue,"Issue D&B dan tidak ada dukungan Material , semua Vendor hanya dapat supply material di tahun depan (2023), sehubungan dengan banyak nya pekerjaan untuk proyek yg sama di tahun ini akibat penundaan pekerjaan di tahun 2019 dan tahun 2021"
AFM,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PN,I,,,G450,G450,Perpanjangan parkir N668EM,0, -   ,29000,Perpanjangan G450,,7/1/2022,60,30/08/2022,1,Closed - In,,
Asia Aero Network (TriMG Group),Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,ENG,CFM56-3B1 ESN 858745,Engine Repair,0, -   ,210000,Proposal and Workscope submitted 27Jun2022,,9/5/2022,45,20/10/2022,2,Cancelled,Internal Customer Issue,Engine take over by Lessor/engine owner Aeolus. engine already in TV for BSI.
Akasa Aero Mandiri,Material Trading & Logistic,TMB,2022,NGA,ORGANIC,,Additional,,,,,AM,I,,,Various,Various,Material Trading scrap,0, -   ,7640,"Additional scrap part : Aircraft seat 128 set, galley 8, Baby Bassinet 2, Stowage 1",,14/06/2022,21,7/5/2022,1,Closed - In,,
Airfast Indonesia,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,AC,"MD 82/83 PK-OCU, PK-OCR dan PK-OCS",Hanggar Slot Loan,0, -   ,9500,,,7/3/2022,2,7/5/2022,1,Closed - In,,
Jeju Air,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,B737-800,HL8051,Pickle Fork Fitting Repair,0, -   ,290000,Aircraft Inducted,,26/07/2022,45,9/9/2022,1,Closed - In,,
Cebu Pacific,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,Engine CF56-5,ESN 643835,Engine repair,0, -   ,255000,inducted,,7/4/2022,52,25/08/2022,1,Closed - In,,
Cebu Pacific,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,Engine CF56-5,ESN 643836,Engine repair,0, -   ,255000,inducted,,7/11/2022,52,9/1/2022,1,Closed - In,,
Aeroeagle,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,JT,III,,,CFM56-3,858393,Engine purchase,0, -   ,1100000,"It is GMF own, purchase request by Aeroeagle. Engine is in repair progress by TV. Per BoD meeting on 15 Aug 2022, engine sales will be conducted by bidding method. Sales could be handed over to AMS Bu Mary.",,19/09/2022,30,19/10/2022,3,Cancelled,Reschedule,Continue to bidding.
Rossiya,Material Trading & Logistic,TMB,2022,NGA,ORGANIC,,Additional,,,,,JT,III,,,B747,Various,Excess customer part shipment,0, -   ,1372,"This is excess part of previous Rossiya aircraft maintenance project to return to Rossiya. Invoice in IDR i.s.o USD. Estimate cost per provided cost approval IDR 20.592.582,30. SO No. 71382.",,18/07/2022,14,8/1/2022,2,Closed - Sales,,
Rossiya,Material Trading & Logistic,TMB,2022,NGA,ORGANIC,,Additional,,,,,JT,III,,,B747,Various,Excess Customer Part Return,0, -   ,470,This is excess part of previous Rossiya aircraft maintenance project to return to Rossiya.,,18/07/2022,14,8/1/2022,2,Cancelled,Reschedule,Shipment digabung ke shipment Rossiya lainnya.
Muladatu,Component,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,COMP,LDG B737 classic,Landing Gear Cadmium Plating and Parts Hardcrome,0, -   ,30000,,,7/11/2022,10,21/07/2022,1,Closed - In,,
Aeroeagle,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,JT,III,,,CFM56-3,722364,Core Module Repair,0, -   ,207986,"- [2 Aug 2022] Initial proposal has been submitted. LPT Major Module could be swap to another module due to later BSI finding. Therefore proposal could be revised once customer confirms the swap.
- [12 Aug 2022] Revised proposal following LPT Module chan",,10/10/2022,45,24/11/2022,1,Closed - In,,
Pupuk Kalimantan Timur,Others,TMB,2022,NGA,ORGANIC,,Additional,,,,,NA,I,,,Compressor,-,Overhaul Rotor Compressor Driesser Rand,0, -   ,50000,Proses Tender,,10/3/2022,150,3/2/2022,4,Cancelled,Capacity Capability Issue,GMF tidak mendapatkan sourcing untuk spare parts Compressor Driesser Rand - Siemens
Aquiline International,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,JT,III,,,B747-400SF,ER-BAS,C-Check,0, -   ,850000,"- [2 Aug 2022] Proposal sent. Available slot for induction offered in mid-October to November.
- [4 Aug 2022] Proposal is under review.
- [19 Aug 2022] Proposal is still under review and awaiting proposals from other providers.
- [29 Aug 2022] Multiple",,11/1/2022,45,16/12/2022,3,Cancelled,Internal Customer Issue,Customer declined all received proposals and postponed the maintenance.
Air Georgia,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,SS,II,,,A330,4L-GKL,C-Check,0, -   ,400000,"Slot Available March 2023, customer request slot October 2022",,25/10/2022,35,29/11/2022,3,Cancelled,Capacity Capability Issue,No Slot in H3 On October 2022
Novo Air,Others,TMB,2022,NGA,ORGANIC,,Additional,,,,,SS,II,,,Seat,ATR 72,Seat Modification,0, -   ,50000,modification,,19/09/2022,14,10/3/2022,3,Cancelled,Capacity Capability Issue,No Slot in H4
Griffon Aviation Services,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,RM,III,,,CFM56-7B,ESN 660863,Engine shop visit,0, -   ,1100000,Proposal was sent on 25/10,,14/11/2022,90,2/12/2022,2,Open,,
Air Atlanta Icelandic,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,JD,III,,,B747F,TF-WFF,Bridging check,0, -   ,400000,Proposal approval process,,19/07/2022,28,16/08/2022,1,Closed - In,,
Pembangkit Jawa Bali (PJB) UP Cirata,IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,HH,I,,,Hydro generator,1,Supply rotor pole hydro generator,0, -   ,150000,Budgetary proposal sudah dikirimkan,,13/03/2022,360,3/7/2024,3,Cancelled,Reschedule,dijadwalkan ulang tanggal 13/03/2023
Airfast Indonesia,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,AC,MD-82 PK-OCR,Hanggar and Equipment Loan,0, -   ,5500,Troubleshooting up down nose LDG,,16/07/2022,1,17/07/2022,1,Closed - In,,
PLN Paya Pasir,IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,YK,I,,,Engine,-,GE MS6001 Repair Part Stage,0, -   ,150000,#NAME?,,14/11/2022,120,14/03/2022,4,Cancelled,Reschedule,Pekerjaan di alihkan ke AM
Fly Nas,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,RM,III,,,A320,HZ-NS32,C1 check,0, -   ,150000,Waiting for COGS and slot availability from.TJP,,19/09/2022,20,10/9/2022,4,Cancelled,Capacity Capability Issue,No confirmation for slot nor COGS provided by TJP
Blackstone Airlines,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,AC,B737-300F PK-MBS,A4 Check,0, -   ,7000,,,23/07/2022,1,24/07/2022,1,Cancelled,Capacity Capability Issue,Slot used for VVIP/Sesneg RI
Indonesia Power,IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,NA,I,,,ABB13E1,-,Rejuvenation Entry Segment Parts,0, -   ,100000,Rencana akan Visit dari Inpirio dan Liburdi. Cancel untuk di ajukan tahun depan.,,3/1/2022,240,27/10/2022,4,Cancelled,Internal Customer Issue,Customer perlu diyakin kan untuk non OEM.
Aerotranscargo,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,AK,III,,,AC,ER-BBJ,APU Mounting Damage,0, -   ,60000,,,8/10/2022,10,20/08/2022,1,Closed - In,,
Journey Aviation,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PN,I,,,MSN597,N585D SN11306,parking private jet G500 N585D,0, -   ,2700,parking per day for N585D (GV),,27/07/2022,2,29/07/2022,1,Closed - In,,
Airfast Indonesia,Engineering,TMB,2022,NGA,ORGANIC,,Additional,,,,,PS,I,,,AC,CVR PN S200-0012-00,CVR DOWNLOAD & READOUT PACKAGE MD-82 A/C PN.S200-0012-00 | REG. PK-OCU,0, -   ,1250,,,28/07/2022,3,31/07/2022,1,Closed - In,,
Tarco Aviation,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,RM,III,,,CFM56-3,860151,Restoring,0, -   ,49000,,,13/12/2022,50,2/1/2022,1,Closed - Sales,,
Tarco Aviation,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,RM,III,,,CFM56-3,856620,Restoring,0, -   ,625000,,,11/1/2022,50,21/12/2022,1,Closed - Sales,,
Seacon,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,PN,I,,,TBD,TBD,Cabin recondition Seat and Carpet N881SG,0, -   ,74500,Cabin recondition Seat and Carpet N881SG,,29/07/2022,30,28/08/2022,1,Closed - In,,
Elektrindo Perkasa Utama,IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,HH,I,,,Pratt Whitney FT8,1,Assessmet Engine Generator FT8 Jambi,0, -   ,45000,,,19/09/2022,21,10/10/2022,2,Cancelled,Internal Customer Issue,Hasil diskusi EPU dan PLN pekerjaan dipending sd waktu yg blum ditentukan
Cebu Pacific,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,A330,RP-C3347,A check + OOP,0, -   ,568000,Proposal preparation,,18/08/2022,30,17/09/2022,1,Closed - In,,
Indonesia AirAsia,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,IH,II,,,A320,PK-AXS,C09 check,0, -   ,422000,Waiting for TRipartite Areement,,26/09/2022,22,18/10/2022,1,Closed - In,,
PLN UPDK Gorontalo,IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,YK,I,,,-,-,Jasa Cleaning Fuel Nozzle Unit #2 ULPLTG Maleo,0, -   ,9000,"- Material menunggu Inspeksi dari pihak Maleo, rencana tanggal 3-4 Oktober",,27/10/2022,30,26/11/2022,1,Closed - Sales,,
Chandra Asri Petrochemical Tbk,IGTE,TMB,2022,NGA,ORGANIC,,Additional,,,,,YK,I,,,-,-,Visual Check Pinion and Wheel Gear of GTG,0, -   ,17000,,,7/11/2022,7,18/07/2022,4,Cancelled,Internal Customer Issue,Pekerjaan di Cancel di karenakan terlalu dekat dengan schedule Maintenance
Aero Capital Solution,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,DR,II,,,B737-800SF,VP-CGM,Dereg and LPT NGV Replacement,0, -   ,350000,,,9/9/2022,60,11/8/2022,1,Closed - In,,
AFM,Line,TMB,2022,NGA,ORGANIC,,Additional,,,,,PN,I,,,G650,G650,Parking G650 N694GS,0, -   ,2000,Parking G650 N694GS,,31/07/2022,2,8/2/2022,1,Closed - In,,
Aeolus Engine Services,Engine & APU,TMB,2022,NGA,ORGANIC,,Additional,,,,,SS,II,,,CFM56-3,ESN 858475,Test cell,0, -   ,39000,Quotation signed; RO issued by Customer,,9/1/2022,5,9/6/2022,1,Closed - In,,
Air Atlanta Icelandic,Airframe,TMB,2022,NGA,ORGANIC,,Additional,,,,,JD,III,,,AC,TF-AMU,C Check,0, -   ,1000000,Proposal already approved,,27/12/2022,60,25/02/2022,1,Closed - Sales,,
